query_id,arm,ndcg@10,recall@5,recall@10,recall@100,mrr@10
6612,rrf_rerank,0.148041,0.000000,0.333333,0.333333,0.125000
6625,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
6625,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6625,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
6625,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
6629,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6629,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6629,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6629,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6635,bm25,0.520507,0.250000,0.500000,0.500000,1.000000
6635,dense,0.529436,0.250000,0.500000,0.500000,1.000000
6635,rrf,0.636682,0.500000,0.500000,0.500000,1.000000
6635,rrf_rerank,0.636682,0.500000,0.500000,0.500000,1.000000
6644,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6644,dense,0.000000,0.000000,0.000000,1.000000,0.000000
6644,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6644,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6647,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6647,dense,0.765361,0.666667,0.666667,0.666667,1.000000
6647,rrf,0.498189,0.666667,0.666667,0.666667,0.500000
6647,rrf_rerank,0.650821,0.666667,0.666667,0.666667,1.000000
6668,bm25,0.306574,0.500000,0.500000,0.500000,0.333333
6668,dense,0.204382,0.000000,0.500000,0.500000,0.142857
6668,rrf,0.386853,0.500000,0.500000,0.500000,0.500000
6668,rrf_rerank,0.237198,0.500000,0.500000,0.500000,0.200000
6679,bm25,0.000000,0.000000,0.000000,0.666667,0.000000
6679,dense,0.530721,0.666667,0.666667,0.666667,0.500000
6679,rrf,0.437349,0.333333,0.666667,0.666667,0.500000
6679,rrf_rerank,0.703918,0.666667,0.666667,0.666667,1.000000
6683,bm25,0.177239,0.000000,0.500000,0.500000,0.100000
6683,dense,0.000000,0.000000,0.000000,0.500000,0.000000
6683,rrf,0.306574,0.500000,0.500000,0.500000,0.333333
6683,rrf_rerank,0.204382,0.000000,0.500000,0.500000,0.142857
6713,bm25,0.613147,0.500000,0.500000,0.500000,1.000000
6713,dense,0.613147,0.500000,0.500000,0.500000,1.000000
6713,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
6713,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
6715,bm25,0.613147,0.500000,0.500000,1.000000,1.000000
6715,dense,0.414437,0.500000,1.000000,1.000000,0.200000
6715,rrf,0.414437,0.500000,1.000000,1.000000,0.200000
6715,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
672,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
672,dense,0.000000,0.000000,0.000000,0.500000,0.000000
672,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
672,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
6746,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
6746,dense,0.386853,0.500000,0.500000,0.500000,0.500000
6746,rrf,0.264068,0.500000,0.500000,0.500000,0.250000
6746,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
6787,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6787,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6787,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6787,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6792,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6792,dense,0.000000,0.000000,0.000000,1.000000,0.000000
6792,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6792,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
68,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
68,dense,0.000000,0.000000,0.000000,0.000000,0.000000
68,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
68,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6800,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6800,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6800,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
6800,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
6803,bm25,0.195190,0.250000,0.250000,0.500000,0.333333
6803,dense,0.676024,0.500000,0.750000,0.750000,1.000000
6803,rrf,0.385359,0.250000,0.500000,0.750000,0.500000
6803,rrf_rerank,0.112845,0.000000,0.250000,0.750000,0.100000
6807,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
6807,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6807,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
6807,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
6814,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6814,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6814,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6814,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6832,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
6832,dense,0.193426,0.000000,0.500000,0.500000,0.125000
6832,rrf,0.204382,0.000000,0.500000,1.000000,0.142857
6832,rrf_rerank,0.193426,0.000000,0.500000,1.000000,0.125000
6835,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
6835,dense,0.386853,0.500000,0.500000,0.500000,0.500000
6835,rrf,0.386853,0.500000,0.500000,0.500000,0.500000
6835,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
684,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
684,dense,0.000000,0.000000,0.000000,0.000000,0.000000
684,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
684,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6849,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
6849,dense,0.000000,0.000000,0.000000,1.000000,0.000000
6849,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
6849,rrf_rerank,0.430677,1.000000,1.000000,1.000000,0.250000
6862,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
6862,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6862,rrf,0.430677,1.000000,1.000000,1.000000,0.250000
6862,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
6867,bm25,0.000000,0.000000,0.000000,0.142857,0.000000
6867,dense,0.554641,0.428571,0.428571,0.571429,1.000000
6867,rrf,0.274876,0.142857,0.142857,0.571429,1.000000
6867,rrf_rerank,0.291810,0.285714,0.285714,0.571429,0.500000
687,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
687,dense,0.000000,0.000000,0.000000,1.000000,0.000000
687,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
687,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
6875,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
6875,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6875,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
6875,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
689,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
689,dense,0.000000,0.000000,0.000000,0.000000,0.000000
689,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
689,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6890,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6890,dense,0.613147,0.500000,0.500000,1.000000,1.000000
6890,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
6890,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
6891,bm25,0.469279,0.333333,0.333333,0.666667,1.000000
6891,dense,0.469279,0.333333,0.333333,0.666667,1.000000
6891,rrf,0.469279,0.333333,0.333333,1.000000,1.000000
6891,rrf_rerank,0.469279,0.333333,0.333333,1.000000,1.000000
6896,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6896,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6896,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6896,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6901,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
6901,dense,0.000000,0.000000,0.000000,1.000000,0.000000
6901,rrf,0.177239,0.000000,0.500000,1.000000,0.100000
6901,rrf_rerank,0.204382,0.000000,0.500000,1.000000,0.142857
6907,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
6907,dense,0.000000,0.000000,0.000000,1.000000,0.000000
6907,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
6907,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
6909,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6909,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6909,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6909,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
691,bm25,0.386853,1.000000,1.000000,1.000000,0.200000
691,dense,0.000000,0.000000,0.000000,1.000000,0.000000
691,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
691,rrf_rerank,0.430677,1.000000,1.000000,1.000000,0.250000
6959,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6959,dense,0.613147,0.500000,0.500000,1.000000,1.000000
6959,rrf,0.184576,0.000000,0.500000,1.000000,0.111111
6959,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
6985,bm25,0.630930,1.000000,1.000000,1.000000,0.500000
6985,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6985,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
6985,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
699,bm25,0.333333,0.000000,1.000000,1.000000,0.142857
699,dense,0.630930,1.000000,1.000000,1.000000,0.500000
699,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
699,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
701,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
701,dense,0.000000,0.000000,0.000000,0.000000,0.000000
701,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
701,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7017,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7017,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7017,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7017,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7068,bm25,0.831555,0.500000,1.000000,1.000000,1.000000
7068,dense,0.204382,0.000000,0.500000,1.000000,0.142857
7068,rrf,0.570642,1.000000,1.000000,1.000000,0.333333
7068,rrf_rerank,0.386853,0.500000,0.500000,1.000000,0.500000
7071,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
7071,dense,0.000000,0.000000,0.000000,0.500000,0.000000
7071,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
7071,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
7080,bm25,0.817530,0.500000,1.000000,1.000000,1.000000
7080,dense,0.613147,0.500000,0.500000,1.000000,1.000000
7080,rrf,0.806574,0.500000,1.000000,1.000000,1.000000
7080,rrf_rerank,0.850345,1.000000,1.000000,1.000000,1.000000
7096,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7096,dense,0.500000,1.000000,1.000000,1.000000,0.333333
7096,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
7096,rrf_rerank,0.430677,1.000000,1.000000,1.000000,0.250000
7098,bm25,0.386853,0.500000,0.500000,0.500000,0.500000
7098,dense,0.797723,0.500000,1.000000,1.000000,1.000000
7098,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
7098,rrf_rerank,0.613147,0.500000,0.500000,1.000000,1.000000
7105,bm25,0.333333,0.000000,1.000000,1.000000,0.142857
7105,dense,0.500000,1.000000,1.000000,1.000000,0.333333
7105,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
7105,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
7109,bm25,0.469279,0.333333,0.333333,0.666667,1.000000
7109,dense,0.202107,0.333333,0.333333,0.666667,0.250000
7109,rrf,0.431734,0.333333,0.666667,0.666667,0.500000
7109,rrf_rerank,0.296082,0.333333,0.333333,0.666667,0.500000
7124,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
7124,dense,0.390380,0.250000,0.250000,0.500000,1.000000
7124,rrf,0.390380,0.250000,0.250000,0.250000,1.000000
7124,rrf_rerank,0.390380,0.250000,0.250000,0.250000,1.000000
7141,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7141,dense,0.000000,0.000000,0.000000,0.500000,0.000000
7141,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
7141,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
7145,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
7145,dense,0.431734,0.333333,0.666667,0.666667,0.500000
7145,rrf,0.000000,0.000000,0.000000,0.666667,0.000000
7145,rrf_rerank,0.181542,0.333333,0.333333,0.666667,0.200000
715,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
715,dense,0.000000,0.000000,0.000000,0.000000,0.000000
715,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
715,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7178,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7178,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7178,rrf,0.301030,0.000000,1.000000,1.000000,0.111111
7178,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
7188,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7188,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7188,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
7188,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
7205,bm25,0.386853,1.000000,1.000000,1.000000,0.200000
7205,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7205,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
7205,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
7206,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7206,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7206,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7206,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
721,bm25,0.500000,1.000000,1.000000,1.000000,0.333333
721,dense,1.000000,1.000000,1.000000,1.000000,1.000000
721,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
721,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
7218,bm25,0.386853,1.000000,1.000000,1.000000,0.200000
7218,dense,0.000000,0.000000,0.000000,1.000000,0.000000
7218,rrf,0.315465,0.000000,1.000000,1.000000,0.125000
7218,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
7221,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7221,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7221,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7221,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7269,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7269,dense,0.356207,0.000000,1.000000,1.000000,0.166667
7269,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
7269,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
7279,bm25,0.268536,0.250000,0.500000,0.500000,0.200000
7279,dense,0.749528,0.500000,0.750000,1.000000,1.000000
7279,rrf,0.414430,0.500000,0.500000,1.000000,0.500000
7279,rrf_rerank,0.195190,0.250000,0.250000,1.000000,0.333333
7295,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7295,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7295,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7295,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7311,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7311,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7311,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7311,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7326,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7326,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7326,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7326,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7329,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
7329,dense,0.386853,0.500000,0.500000,1.000000,0.500000
7329,rrf,0.184576,0.000000,0.500000,1.000000,0.111111
7329,rrf_rerank,0.264068,0.500000,0.500000,1.000000,0.250000
7344,bm25,0.386853,0.500000,0.500000,0.500000,0.500000
7344,dense,0.613147,0.500000,0.500000,0.500000,1.000000
7344,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
7344,rrf_rerank,0.386853,0.500000,0.500000,0.500000,0.500000
7345,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
7345,dense,0.337759,0.333333,0.666667,0.666667,0.250000
7345,rrf,0.156426,0.000000,0.333333,0.666667,0.142857
7345,rrf_rerank,0.141267,0.000000,0.333333,0.666667,0.111111
7377,bm25,0.356207,0.000000,1.000000,1.000000,0.166667
7377,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7377,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
7377,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
7431,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7431,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7431,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
7431,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
744,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
744,dense,0.000000,0.000000,0.000000,0.333333,0.000000
744,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
744,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7441,bm25,0.156426,0.000000,0.333333,0.666667,0.142857
7441,dense,0.234639,0.333333,0.333333,0.666667,0.333333
7441,rrf,0.636439,0.333333,0.666667,0.666667,1.000000
7441,rrf_rerank,0.444123,0.333333,0.666667,0.666667,0.500000
7445,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7445,dense,0.000000,0.000000,0.000000,0.333333,0.000000
7445,rrf,0.000000,0.000000,0.000000,0.333333,0.000000
7445,rrf_rerank,0.000000,0.000000,0.000000,0.333333,0.000000
7448,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
7448,dense,0.356207,0.000000,1.000000,1.000000,0.166667
7448,rrf,0.630930,1.000000,1.000000,1.000000,0.500000
7448,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
7456,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7456,dense,0.000000,0.000000,0.000000,1.000000,0.000000
7456,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
7456,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
7463,bm25,0.000000,0.000000,0.000000,0.200000,0.000000
7463,dense,0.000000,0.000000,0.000000,0.200000,0.000000
7463,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7463,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7467,bm25,0.315465,0.000000,1.000000,1.000000,0.125000
7467,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7467,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
7467,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
7484,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
7484,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7484,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
7484,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
750,bm25,0.797723,0.500000,1.000000,1.000000,1.000000
750,dense,0.817530,0.500000,1.000000,1.000000,1.000000
750,rrf,0.877215,1.000000,1.000000,1.000000,1.000000
750,rrf_rerank,0.831555,0.500000,1.000000,1.000000,1.000000
7509,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7509,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7509,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7509,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7512,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7512,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7512,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7512,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7513,bm25,0.000000,0.000000,0.000000,0.666667,0.000000
7513,dense,0.000000,0.000000,0.000000,0.333333,0.000000
7513,rrf,0.000000,0.000000,0.000000,0.666667,0.000000
7513,rrf_rerank,0.000000,0.000000,0.000000,0.666667,0.000000
7529,bm25,0.306574,0.500000,0.500000,0.500000,0.333333
7529,dense,0.204382,0.000000,0.500000,0.500000,0.142857
7529,rrf,0.264068,0.500000,0.500000,0.500000,0.250000
7529,rrf_rerank,0.204382,0.000000,0.500000,0.500000,0.142857
753,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
753,dense,0.177239,0.000000,0.500000,0.500000,0.100000
753,rrf,0.237198,0.500000,0.500000,0.500000,0.200000
753,rrf_rerank,0.386853,0.500000,0.500000,0.500000,0.500000
7533,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
7533,dense,0.000000,0.000000,0.000000,0.500000,0.000000
7533,rrf,0.204382,0.000000,0.500000,0.500000,0.142857
7533,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
7534,bm25,0.296082,0.333333,0.333333,0.333333,0.500000
7534,dense,0.469279,0.333333,0.333333,0.666667,1.000000
7534,rrf,0.469279,0.333333,0.333333,0.333333,1.000000
7534,rrf_rerank,0.469279,0.333333,0.333333,0.333333,1.000000
7590,bm25,0.386853,0.500000,0.500000,1.000000,0.500000
7590,dense,0.693426,1.000000,1.000000,1.000000,0.500000
7590,rrf,0.605260,0.500000,1.000000,1.000000,0.500000
7590,rrf_rerank,0.877215,1.000000,1.000000,1.000000,1.000000
7592,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7592,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7592,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
7592,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
7594,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7594,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7594,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7594,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7622,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7622,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7622,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
7622,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
7633,bm25,0.390380,0.250000,0.250000,0.750000,1.000000
7633,dense,0.390380,0.250000,0.250000,0.750000,1.000000
7633,rrf,0.390380,0.250000,0.250000,0.750000,1.000000
7633,rrf_rerank,0.390380,0.250000,0.250000,0.750000,1.000000
766,bm25,0.000000,0.000000,0.000000,0.666667,0.000000
766,dense,0.148041,0.000000,0.333333,0.333333,0.125000
766,rrf,0.181542,0.333333,0.333333,0.666667,0.200000
766,rrf_rerank,0.234639,0.333333,0.333333,0.666667,0.333333
7674,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
7674,dense,0.000000,0.000000,0.000000,0.666667,0.000000
7674,rrf,0.000000,0.000000,0.000000,0.666667,0.000000
7674,rrf_rerank,0.000000,0.000000,0.000000,0.666667,0.000000
7700,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
7700,dense,0.168128,0.250000,0.250000,0.250000,0.250000
7700,rrf,0.000000,0.000000,0.000000,0.250000,0.000000
7700,rrf_rerank,0.000000,0.000000,0.000000,0.250000,0.000000
7702,bm25,0.613147,0.500000,0.500000,1.000000,1.000000
7702,dense,0.218407,0.000000,0.500000,1.000000,0.166667
7702,rrf,0.193426,0.000000,0.500000,1.000000,0.125000
7702,rrf_rerank,0.421773,0.500000,1.000000,1.000000,0.200000
7705,bm25,0.383649,0.666667,0.666667,0.666667,0.250000
7705,dense,0.431734,0.333333,0.666667,0.666667,0.500000
7705,rrf,0.498189,0.666667,0.666667,0.666667,0.500000
7705,rrf_rerank,0.234639,0.333333,0.333333,0.666667,0.333333
7734,bm25,0.613147,0.500000,0.500000,1.000000,1.000000
7734,dense,0.613147,0.500000,0.500000,1.000000,1.000000
7734,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
7734,rrf_rerank,0.613147,0.500000,0.500000,1.000000,1.000000
7747,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
7747,dense,0.000000,0.000000,0.000000,0.500000,0.000000
7747,rrf,0.177239,0.000000,0.500000,0.500000,0.100000
7747,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
7754,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7754,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7754,rrf,0.315465,0.000000,1.000000,1.000000,0.125000
7754,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
7758,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
7758,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7758,rrf,0.430677,1.000000,1.000000,1.000000,0.250000
7758,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
776,bm25,0.220092,0.083333,0.083333,0.416667,1.000000
776,dense,0.381134,0.166667,0.250000,0.500000,1.000000
776,rrf,0.355777,0.083333,0.250000,0.416667,1.000000
776,rrf_rerank,0.289523,0.083333,0.166667,0.416667,1.000000
7801,bm25,0.306574,0.500000,0.500000,0.500000,0.333333
7801,dense,0.817530,0.500000,1.000000,1.000000,1.000000
7801,rrf,0.919721,1.000000,1.000000,1.000000,1.000000
7801,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
7803,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
7803,dense,0.000000,0.000000,0.000000,1.000000,0.000000
7803,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
7803,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
7823,bm25,0.469279,0.333333,0.333333,0.666667,1.000000
7823,dense,0.469279,0.333333,0.333333,1.000000,1.000000
7823,rrf,0.469279,0.333333,0.333333,1.000000,1.000000
7823,rrf_rerank,0.469279,0.333333,0.333333,1.000000,1.000000
7876,bm25,0.289065,0.000000,1.000000,1.000000,0.100000
7876,dense,0.000000,0.000000,0.000000,0.000000,0.000000
7876,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
7876,rrf_rerank,0.356207,0.000000,1.000000,1.000000,0.166667
7879,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
7879,dense,0.000000,0.000000,0.000000,0.666667,0.000000
7879,rrf,0.156426,0.000000,0.333333,0.333333,0.142857
7879,rrf_rerank,0.167160,0.000000,0.333333,0.333333,0.166667
7880,bm25,0.386853,0.500000,0.500000,0.500000,0.500000
7880,dense,0.000000,0.000000,0.000000,0.500000,0.000000
7880,rrf,0.237198,0.500000,0.500000,0.500000,0.200000
7880,rrf_rerank,0.184576,0.000000,0.500000,0.500000,0.111111
7911,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
7911,dense,1.000000,1.000000,1.000000,1.000000,1.000000
7911,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
7911,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
7925,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
7925,dense,0.000000,0.000000,0.000000,0.166667,0.000000
7925,rrf,0.000000,0.000000,0.000000,0.166667,0.000000
